antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({318}),"frozenset({2571, 356})",0.5131147540983606,0.2901639344262295,0.22131147540983606,0.4313099041533547,1.486435262901392,0.07242407954850846,1.2481948793516304
frozenset({296}),"frozenset({593, 2571})",0.47540983606557374,0.2459016393442623,0.20491803278688525,0.4310344827586207,1.752873563218391,0.08801397473797368,1.3253849975161451
frozenset({296}),"frozenset({593, 356, 318})",0.47540983606557374,0.24098360655737705,0.20491803278688525,0.4310344827586207,1.7886464930799908,0.0903520558989519,1.3340288127173374
frozenset({296}),"frozenset({50, 356})",0.47540983606557374,0.23442622950819672,0.20491803278688525,0.4310344827586207,1.8386785628164939,0.09346949744692289,1.3455538996522605
frozenset({356}),frozenset({1196}),0.521311475409836,0.3344262295081967,0.22459016393442624,0.43081761006289315,1.2882291281292393,0.05024993281375975,1.1693506023005162
frozenset({356}),frozenset({364}),0.521311475409836,0.2721311475409836,0.22459016393442624,0.43081761006289315,1.583124952640752,0.0827250739048643,1.278797210397609
frozenset({356}),"frozenset({296, 480})",0.521311475409836,0.24754098360655738,0.22295081967213115,0.4276729559748428,1.7276854512891,0.09390486428379469,1.3147360835885427
frozenset({318}),"frozenset({356, 110})",0.5131147540983606,0.28032786885245903,0.2180327868852459,0.42492012779552724,1.5157969471068515,0.07419242139209892,1.2514298724954462
frozenset({318}),"frozenset({480, 356})",0.5131147540983606,0.2967213114754098,0.2180327868852459,0.42492012779552724,1.4320512594213903,0.06578070411179796,1.2229234972677598
frozenset({356}),"frozenset({2571, 318})",0.521311475409836,0.2819672131147541,0.22131147540983606,0.42452830188679247,1.505594559017113,0.07431873152378393,1.2477291050792798
frozenset({296}),"frozenset({1196, 260})",0.47540983606557374,0.2983606557377049,0.20163934426229507,0.4241379310344828,1.4215611974232665,0.05979575382961569,1.2184156277608718
frozenset({356}),"frozenset({296, 2571})",0.521311475409836,0.27049180327868855,0.21967213114754097,0.42138364779874216,1.557842576710501,0.07866165009406073,1.2607804704205274
frozenset({318}),"frozenset({296, 50})",0.5131147540983606,0.2573770491803279,0.21475409836065573,0.41853035143769973,1.6261370342483874,0.08269013705993011,1.2771482615744911
frozenset({356}),"frozenset({110, 318})",0.521311475409836,0.260655737704918,0.2180327868852459,0.4182389937106919,1.60456469285234,0.08214995968825586,1.270872840053168
frozenset({356}),"frozenset({480, 318})",0.521311475409836,0.23278688524590163,0.2180327868852459,0.4182389937106919,1.7966604659402963,0.09667831228164474,1.3187771377935313
frozenset({356}),frozenset({592}),0.521311475409836,0.29180327868852457,0.2180327868852459,0.4182389937106919,1.433290933502933,0.06591238914270361,1.2173327425786444
frozenset({318}),"frozenset({296, 110})",0.5131147540983606,0.26229508196721313,0.21311475409836064,0.41533546325878595,1.5834664536741214,0.07852727761354475,1.2617575920451491
frozenset({318}),frozenset({1}),0.5131147540983606,0.33934426229508197,0.21311475409836064,0.41533546325878595,1.2239354231297557,0.038992206396130075,1.1299740213204337
frozenset({356}),"frozenset({2571, 2959})",0.521311475409836,0.26885245901639343,0.21639344262295082,0.41509433962264153,1.5439484583525083,0.0762375705455523,1.2500264410364887
frozenset({356}),frozenset({2028}),0.521311475409836,0.3,0.21639344262295082,0.41509433962264153,1.3836477987421385,0.060000000000000026,1.196774193548387
frozenset({356}),frozenset({588}),0.521311475409836,0.28032786885245903,0.21639344262295082,0.41509433962264153,1.4807458898819374,0.07025530771298039,1.2304071919619248
frozenset({356}),"frozenset({296, 110})",0.521311475409836,0.26229508196721313,0.21639344262295082,0.41509433962264153,1.5825471698113207,0.07965600644987908,1.2612374405076678
frozenset({356}),frozenset({1210}),0.521311475409836,0.30491803278688523,0.21639344262295082,0.41509433962264153,1.3613308987624266,0.057436173071754915,1.1883659439450027
frozenset({318}),"frozenset({296, 47})",0.5131147540983606,0.2639344262295082,0.21147540983606558,0.4121405750798723,1.5615264024765347,0.07604676162321958,1.2521115466856738
frozenset({318}),frozenset({457}),0.5131147540983606,0.30491803278688523,0.21147540983606558,0.4121405750798723,1.351643821498506,0.0550174684224671,1.182394868139701
frozenset({318}),frozenset({858}),0.5131147540983606,0.2983606557377049,0.21147540983606558,0.4121405750798723,1.3813502791138577,0.05838215533458749,1.1935495367070565
frozenset({318}),frozenset({2858}),0.5131147540983606,0.31475409836065577,0.2098360655737705,0.4089456869009585,1.2992545260915869,0.04833109379199141,1.1593619849357553
frozenset({356}),frozenset({7153}),0.521311475409836,0.28852459016393445,0.21311475409836064,0.4088050314465409,1.4168810748999427,0.06270357430798171,1.2034530868503663
frozenset({356}),frozenset({377}),0.521311475409836,0.2540983606557377,0.21311475409836064,0.4088050314465409,1.6088456076283222,0.0806503628056974,1.261684687826997
frozenset({318}),"frozenset({356, 527})",0.5131147540983606,0.2573770491803279,0.2081967213114754,0.4057507987220448,1.5764839950346963,0.07613276001074978,1.2496827075621366
frozenset({318}),frozenset({7153}),0.5131147540983606,0.28852459016393445,0.2081967213114754,0.4057507987220448,1.4062953819343595,0.060150497178177914,1.1972677595628416
frozenset({356}),frozenset({2858}),0.521311475409836,0.31475409836065577,0.21147540983606558,0.4056603773584906,1.2888168238993711,0.04739048642837948,1.1529534218058808
frozenset({318}),frozenset({1196}),0.5131147540983606,0.3344262295081967,0.20655737704918034,0.40255591054313106,1.2037211050554408,0.034958344531040075,1.114035241518366
frozenset({318}),"frozenset({2571, 2959})",0.5131147540983606,0.26885245901639343,0.20655737704918034,0.40255591054313106,1.4973116184835973,0.06860521365224406,1.223792408170422
frozenset({318}),"frozenset({296, 2571})",0.5131147540983606,0.27049180327868855,0.20655737704918034,0.40255591054313106,1.4882370026139995,0.06776404192421392,1.2210484790041205
frozenset({356}),"frozenset({480, 110})",0.521311475409836,0.23934426229508196,0.2098360655737705,0.4025157232704403,1.681743775308004,0.08506315506584253,1.273097497842968
frozenset({356}),frozenset({1270}),0.521311475409836,0.26557377049180325,0.2081967213114754,0.39937106918238996,1.5038046432176413,0.06975006718624027,1.2227619946785684
frozenset({356}),"frozenset({318, 527})",0.521311475409836,0.26229508196721313,0.2081967213114754,0.39937106918238996,1.5226022012578617,0.07145928513840366,1.2282207535833833
frozenset({356}),"frozenset({1196, 260})",0.521311475409836,0.2983606557377049,0.2081967213114754,0.39937106918238996,1.338551385721197,0.0526578876646063,1.168174405630418
frozenset({356}),"frozenset({296, 589})",0.521311475409836,0.2459016393442623,0.2081967213114754,0.39937106918238996,1.6241090146750525,0.08000537489922063,1.2555145481074586
frozenset({318}),"frozenset({296, 593, 356})",0.5131147540983606,0.24918032786885247,0.20491803278688525,0.3993610223642173,1.602698839751135,0.07705993012631016,1.250034879665155
frozenset({318}),frozenset({4993}),0.5131147540983606,0.30327868852459017,0.20491803278688525,0.3993610223642173,1.3168120196874191,0.04930126310131688,1.1599668643181025
frozenset({356}),"frozenset({296, 47})",0.521311475409836,0.2639344262295082,0.20655737704918034,0.3962264150943397,1.5012305168170634,0.0689653319000269,1.2191086065573773
frozenset({356}),frozenset({2762}),0.521311475409836,0.2721311475409836,0.20655737704918034,0.3962264150943397,1.4560127301659471,0.0646922870196184,1.2055327868852463
frozenset({356}),frozenset({4993}),0.521311475409836,0.30327868852459017,0.20655737704918034,0.3962264150943397,1.3064762876083633,0.04845471647406613,1.1539446721311477
frozenset({356}),"frozenset({480, 589})",0.521311475409836,0.25245901639344265,0.20655737704918034,0.3962264150943397,1.5694682675814753,0.07494759473259877,1.238114754098361
frozenset({356}),frozenset({590}),0.521311475409836,0.25245901639344265,0.20491803278688525,0.39308176100628933,1.5570121702197173,0.07330825047030368,1.2316996517455194
frozenset({356}),"frozenset({296, 50})",0.521311475409836,0.2573770491803279,0.20491803278688525,0.39308176100628933,1.5272603453110603,0.0707444235420586,1.223596364562983
frozenset({356}),frozenset({780}),0.521311475409836,0.28852459016393445,0.20491803278688525,0.39308176100628933,1.3623856489422528,0.054506852996506316,1.1722755457402532
frozenset({356}),"frozenset({296, 593, 318})",0.521311475409836,0.2573770491803279,0.20491803278688525,0.39308176100628933,1.5272603453110603,0.0707444235420586,1.223596364562983
frozenset({318}),"frozenset({356, 2959})",0.5131147540983606,0.24262295081967214,0.20163934426229507,0.3929712460063898,1.6196787842155254,0.07714592851384036,1.2476790336496981
frozenset({318}),frozenset({2028}),0.5131147540983606,0.3,0.20163934426229507,0.3929712460063898,1.3099041533546327,0.0477049180327869,1.153157894736842
frozenset({356}),"frozenset({480, 593})",0.521311475409836,0.2360655737704918,0.20327868852459016,0.389937106918239,1.6518169112508736,0.08021499596882559,1.2522224100050703
frozenset({318}),frozenset({608}),0.5131147540983606,0.2836065573770492,0.2,0.3897763578274761,1.3743559437847421,0.0544772910507928,1.1739850656596
frozenset({356}),"frozenset({318, 2959})",0.521311475409836,0.2573770491803279,0.20163934426229507,0.3867924528301887,1.5028241797860833,0.06746573501746841,1.211046658259773
frozenset({356}),frozenset({5952}),0.521311475409836,0.28852459016393445,0.2,0.3836477987421384,1.3296883933676387,0.049588820209621076,1.1543325526932084
frozenset({356}),"frozenset({593, 110})",0.521311475409836,0.2360655737704918,0.2,0.3836477987421384,1.6251747030048918,0.07693630744423544,1.239444630311141
frozenset({356}),frozenset({380}),0.521311475409836,0.260655737704918,0.2,0.3836477987421384,1.4718563347968832,0.06411717280300996,1.199548343927735
